"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","gnius.esante.gouv.fr/31.15.30.112","443","INFO","HTTP","",""
"pre_128cipher","gnius.esante.gouv.fr/31.15.30.112","443","INFO","No 128 cipher limit bug","",""
"SSLv2","gnius.esante.gouv.fr/31.15.30.112","443","OK","not offered","",""
"SSLv3","gnius.esante.gouv.fr/31.15.30.112","443","OK","not offered","",""
"TLS1","gnius.esante.gouv.fr/31.15.30.112","443","INFO","not offered","",""
"TLS1_1","gnius.esante.gouv.fr/31.15.30.112","443","LOW","offered (deprecated)","",""
"TLS1_2","gnius.esante.gouv.fr/31.15.30.112","443","OK","offered","",""
"TLS1_3","gnius.esante.gouv.fr/31.15.30.112","443","OK","offered with final","",""
"ALPN","gnius.esante.gouv.fr/31.15.30.112","443","INFO","not offered","",""
"cipherlist_NULL","gnius.esante.gouv.fr/31.15.30.112","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","gnius.esante.gouv.fr/31.15.30.112","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","gnius.esante.gouv.fr/31.15.30.112","443","OK","not offered","","CWE-327"
"cipherlist_LOW","gnius.esante.gouv.fr/31.15.30.112","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","gnius.esante.gouv.fr/31.15.30.112","443","INFO","not offered","","CWE-310"
"cipherlist_AVERAGE","gnius.esante.gouv.fr/31.15.30.112","443","LOW","offered","","CWE-310"
"cipherlist_GOOD","gnius.esante.gouv.fr/31.15.30.112","443","INFO","not offered","",""
"cipherlist_STRONG","gnius.esante.gouv.fr/31.15.30.112","443","OK","offered","",""
"cipherorder_TLSv1_1","gnius.esante.gouv.fr/31.15.30.112","443","INFO","DHE-RSA-AES256-SHA","",""
"cipherorder_TLSv1_2","gnius.esante.gouv.fr/31.15.30.112","443","INFO","DHE-RSA-AES256-SHA","",""
"cipher_order","gnius.esante.gouv.fr/31.15.30.112","443","OK","server","",""
"protocol_negotiated","gnius.esante.gouv.fr/31.15.30.112","443","OK","Default protocol TLS1.3","",""
"cipher_negotiated","gnius.esante.gouv.fr/31.15.30.112","443","OK","TLS_AES_128_GCM_SHA256, 253 bit ECDH (X25519)","",""
"FS","gnius.esante.gouv.fr/31.15.30.112","443","OK","offered","",""
"FS_ciphers","gnius.esante.gouv.fr/31.15.30.112","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES128-SHA256 DHE-RSA-AES128-SHA DHE-RSA-AES256-GCM-SHA384 DHE-RSA-AES256-SHA256 DHE-RSA-AES256-SHA DHE-RSA-CAMELLIA128-SHA256 DHE-RSA-CAMELLIA128-SHA DHE-RSA-CAMELLIA256-SHA256 DHE-RSA-CAMELLIA256-SHA DHE-RSA-SEED-SHA ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES256-SHA","",""
"FS_ECDHE_curves","gnius.esante.gouv.fr/31.15.30.112","443","OK","sect283k1 sect283r1 sect409k1 sect409r1 sect571k1 sect571r1 secp256k1 prime256v1 secp384r1 secp521r1 brainpoolP256r1 brainpoolP384r1 brainpoolP512r1","",""
"TLS_extensions","gnius.esante.gouv.fr/31.15.30.112","443","INFO","'renegotiation info/#65281' 'heartbeat/#15' 'session ticket/#35' 'supported versions/#43' 'key share/#51' 'max fragment length/#1' 'extended master secret/#23'","",""
"TLS_session_ticket","gnius.esante.gouv.fr/31.15.30.112","443","INFO","valid for 7200 seconds only (<daily)","",""
"SSL_sessionID_support","gnius.esante.gouv.fr/31.15.30.112","443","INFO","yes","",""
"sessionresumption_ticket","gnius.esante.gouv.fr/31.15.30.112","443","INFO","not supported","",""
"sessionresumption_ID","gnius.esante.gouv.fr/31.15.30.112","443","INFO","not supported","",""
"TLS_timestamp","gnius.esante.gouv.fr/31.15.30.112","443","INFO","random","",""
"certificate_compression","gnius.esante.gouv.fr/31.15.30.112","443","INFO","none","",""
"clientAuth","gnius.esante.gouv.fr/31.15.30.112","443","INFO","none","",""
"cert_numbers","gnius.esante.gouv.fr/31.15.30.112","443","INFO","1","",""
"cert_signatureAlgorithm","gnius.esante.gouv.fr/31.15.30.112","443","OK","SHA256 with RSA","",""
"cert_keySize","gnius.esante.gouv.fr/31.15.30.112","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","gnius.esante.gouv.fr/31.15.30.112","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","gnius.esante.gouv.fr/31.15.30.112","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","gnius.esante.gouv.fr/31.15.30.112","443","INFO","B39CF2DCFB4F2F73E3081471B96148DE","",""
"cert_serialNumberLen","gnius.esante.gouv.fr/31.15.30.112","443","INFO","16","",""
"cert_fingerprintSHA1","gnius.esante.gouv.fr/31.15.30.112","443","INFO","634B35BDB9E429E9295C21B7C3B5EC5C723FAF49","",""
"cert_fingerprintSHA256","gnius.esante.gouv.fr/31.15.30.112","443","INFO","253FCC20B7CD9209EFEBF1317B8B2E4BA78A43D9EA934EB05B5FD6EF56368047","",""
"cert","gnius.esante.gouv.fr/31.15.30.112","443","INFO","-----BEGIN CERTIFICATE----- MIIG9zCCBd+gAwIBAgIRALOc8tz7Ty9z4wgUcblhSN4wDQYJKoZIhvcNAQELBQAw gZUxCzAJBgNVBAYTAkdCMRswGQYDVQQIExJHcmVhdGVyIE1hbmNoZXN0ZXIxEDAO BgNVBAcTB1NhbGZvcmQxGDAWBgNVBAoTD1NlY3RpZ28gTGltaXRlZDE9MDsGA1UE AxM0U2VjdGlnbyBSU0EgT3JnYW5pemF0aW9uIFZhbGlkYXRpb24gU2VjdXJlIFNl cnZlciBDQTAeFw0yMTEyMTUwMDAwMDBaFw0yMjEyMTcyMzU5NTlaMG8xCzAJBgNV BAYTAkZSMQ4wDAYDVQQIEwVQYXJpczEOMAwGA1UEBxMFUEFSSVMxJTAjBgNVBAoT HEFHRU5DRSBEVSBOVU1FUklRVUUgRU4gU0FOVEUxGTAXBgNVBAMMECouZXNhbnRl LmdvdXYuZnIwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQCmVXjYIG2U FBXUJ1MMoOxFJ56Y0JQpAvoxuyd2Tm1pm3RuqJa0ix1zHDU8Ur2E6rUkF7XgJinP akiy+getUHFCoU+Tp6nWm0XMRlKP/ErbsJj074dmShG1/9YkU+qiQ0L7j8H/rgqy wGg7Bx8XslL8S061rD2bySbdozQRDu3cS9i7Lkb8bCArpEuZtTgB6Y/NNLlJRG1T T7SvdjBWQkiu97sED4WJIAHBRkAyU0B7nL3rZEjjOKU3SjF/B6Bu2ximvCkMzuKI oPPO3NBvOoaAN6B8vwL20/3UodFbJqOzTmcGj96WVTSfPKnmsU1uIBxgmX86y1sX gplZHIFCWJuhAgMBAAGjggNlMIIDYTAfBgNVHSMEGDAWgBQX2dYlJ2f5McJJQ9kw NkSMbKlP6zAdBgNVHQ4EFgQUKJCamvjhG3gAr3iNQmbiTXMXeyEwDgYDVR0PAQH/ BAQDAgWgMAwGA1UdEwEB/wQCMAAwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUF BwMCMEoGA1UdIARDMEEwNQYMKwYBBAGyMQECAQMEMCUwIwYIKwYBBQUHAgEWF2h0 dHBzOi8vc2VjdGlnby5jb20vQ1BTMAgGBmeBDAECAjBaBgNVHR8EUzBRME+gTaBL hklodHRwOi8vY3JsLnNlY3RpZ28uY29tL1NlY3RpZ29SU0FPcmdhbml6YXRpb25W YWxpZGF0aW9uU2VjdXJlU2VydmVyQ0EuY3JsMIGKBggrBgEFBQcBAQR+MHwwVQYI KwYBBQUHMAKGSWh0dHA6Ly9jcnQuc2VjdGlnby5jb20vU2VjdGlnb1JTQU9yZ2Fu aXphdGlvblZhbGlkYXRpb25TZWN1cmVTZXJ2ZXJDQS5jcnQwIwYIKwYBBQUHMAGG F2h0dHA6Ly9vY3NwLnNlY3RpZ28uY29tMCsGA1UdEQQkMCKCECouZXNhbnRlLmdv dXYuZnKCDmVzYW50ZS5nb3V2LmZyMIIBfgYKKwYBBAHWeQIEAgSCAW4EggFqAWgA dgBGpVXrdfqRIDC1oolp9PN9ESxBdL79SbiFq/L8cP5tRwAAAX28yhjYAAAEAwBH MEUCIQCdPTD5ZsOhK3vy52WpUjy4NNodZ0XTZdxPILmDfdqQtQIgDNpv/lnIPgNM 9DyQhID06mgBMWqB40laq22E5dGRPTUAdQBByMqx3yJGShDGoToJQodeTjGLGwPr 60vHaPCQYpYG9gAAAX28yhiRAAAEAwBGMEQCIGRQ6PwadckL3CNmqMYvU0ZruYzB Wvnyc7L/S97lVXGhAiBWNtQ63DaRDQt4Cuygo/LGBHrZmnHyxudID8Hvhw4xhAB3 ACl5vvCeOTkh8FZzn2Old+W+V32cYAr4+U1dJlwlXceEAAABfbzKGHMAAAQDAEgw RgIhAPqnE4NR99kuFEQ02THOAFr1OywaMlcLd7XjIuam5EerAiEAg0t1oJyBYFs6 HF0ufTJjGM3gO7hQjasp4N+P26JWD90wDQYJKoZIhvcNAQELBQADggEBAEzlYpzL g+5DpBMH5LVeKlZd/CBZZzUMxewaO6GV9ZbaKStGNEz+/r43FGXatKF9kJvHU53v B7jy+t0YFn0B/3FhPR/hDHW/nBubTRSil4Gt2vXLTPmXBuhip1RhIxXA3d6xB5J7 SsbuXdakNhuMwE7sMYC1T6XeLW7wo09YK11jzv1zcoZRs+tzHzhmGIkKHBN7zPOf 8tGGMXMoUr4K+3R2UnCq2ci4+iGh4kYR4qoyq/ZQJalmyo5hlYFUY8orUeiby4Gf BW8zljKGO3PfkcDv6JT+SP1q2hTVIm8d9thZbvf9cOb6eCEkLko4CJJwyXdvq+Y0 S/DGKDLhGZQoVuk= -----END CERTIFICATE-----","",""
"cert_commonName","gnius.esante.gouv.fr/31.15.30.112","443","OK","*.esante.gouv.fr","",""
"cert_commonName_wo_SNI","gnius.esante.gouv.fr/31.15.30.112","443","INFO","*.esante.gouv.fr","",""
"cert_subjectAltName","gnius.esante.gouv.fr/31.15.30.112","443","INFO","*.esante.gouv.fr esante.gouv.fr","",""
"cert_trust","gnius.esante.gouv.fr/31.15.30.112","443","OK","Ok via SAN wildcard and CN wildcard (same w/o SNI)","",""
"cert_chain_of_trust","gnius.esante.gouv.fr/31.15.30.112","443","OK","passed.","",""
"cert_certificatePolicies_EV","gnius.esante.gouv.fr/31.15.30.112","443","INFO","no","",""
"cert_expirationStatus","gnius.esante.gouv.fr/31.15.30.112","443","OK","233 >= 60 days","",""
"cert_notBefore","gnius.esante.gouv.fr/31.15.30.112","443","INFO","2021-12-15 00:00","",""
"cert_notAfter","gnius.esante.gouv.fr/31.15.30.112","443","OK","2022-12-17 23:59","",""
"cert_extlifeSpan","gnius.esante.gouv.fr/31.15.30.112","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","gnius.esante.gouv.fr/31.15.30.112","443","INFO","not present","",""
"cert_crlDistributionPoints","gnius.esante.gouv.fr/31.15.30.112","443","INFO","http://crl.sectigo.com/SectigoRSAOrganizationValidationSecureServerCA.crl","",""
"cert_ocspURL","gnius.esante.gouv.fr/31.15.30.112","443","INFO","http://ocsp.sectigo.com","",""
"OCSP_stapling","gnius.esante.gouv.fr/31.15.30.112","443","LOW","not offered","",""
"cert_mustStapleExtension","gnius.esante.gouv.fr/31.15.30.112","443","INFO","--","",""
"DNS_CAArecord","gnius.esante.gouv.fr/31.15.30.112","443","LOW","--","",""
"certificate_transparency","gnius.esante.gouv.fr/31.15.30.112","443","OK","yes (certificate extension)","",""
"certs_countServer","gnius.esante.gouv.fr/31.15.30.112","443","INFO","3","",""
"certs_list_ordering_problem","gnius.esante.gouv.fr/31.15.30.112","443","INFO","no","",""
"cert_caIssuers","gnius.esante.gouv.fr/31.15.30.112","443","INFO","Sectigo RSA Organization Validation Secure Server CA (Sectigo Limited from GB)","",""
