"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","HTTP","",""
"pre_128cipher","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","No 128 cipher limit bug","",""
"SSLv2","igc-sante.esante.gouv.fr/80.78.2.166","443","OK","not offered","",""
"SSLv3","igc-sante.esante.gouv.fr/80.78.2.166","443","OK","not offered","",""
"TLS1","igc-sante.esante.gouv.fr/80.78.2.166","443","LOW","offered (deprecated)","",""
"TLS1_1","igc-sante.esante.gouv.fr/80.78.2.166","443","LOW","offered (deprecated)","",""
"TLS1_2","igc-sante.esante.gouv.fr/80.78.2.166","443","OK","offered","",""
"TLS1_3","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","not offered + downgraded to weaker protocol","",""
"ALPN","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","not offered","",""
"cipherlist_NULL","igc-sante.esante.gouv.fr/80.78.2.166","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","igc-sante.esante.gouv.fr/80.78.2.166","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","igc-sante.esante.gouv.fr/80.78.2.166","443","OK","not offered","","CWE-327"
"cipherlist_LOW","igc-sante.esante.gouv.fr/80.78.2.166","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","not offered","","CWE-310"
"cipherlist_AVERAGE","igc-sante.esante.gouv.fr/80.78.2.166","443","LOW","offered","","CWE-310"
"cipherlist_GOOD","igc-sante.esante.gouv.fr/80.78.2.166","443","OK","offered","",""
"cipherlist_STRONG","igc-sante.esante.gouv.fr/80.78.2.166","443","OK","offered","",""
"cipherorder_TLSv1","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","ECDHE-RSA-AES256-SHA","",""
"cipherorder_TLSv1_1","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","ECDHE-RSA-AES256-SHA","",""
"cipherorder_TLSv1_2","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","ECDHE-RSA-AES256-GCM-SHA384","",""
"cipher_order","igc-sante.esante.gouv.fr/80.78.2.166","443","OK","server","",""
"protocol_negotiated","igc-sante.esante.gouv.fr/80.78.2.166","443","OK","Default protocol TLS1.2","",""
"cipher_negotiated","igc-sante.esante.gouv.fr/80.78.2.166","443","OK","ECDHE-RSA-AES256-GCM-SHA384, 256 bit ECDH (P-256)","",""
"FS","igc-sante.esante.gouv.fr/80.78.2.166","443","OK","offered","",""
"FS_ciphers","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES128-SHA256 DHE-RSA-AES128-SHA DHE-RSA-AES256-GCM-SHA384 DHE-RSA-AES256-SHA256 DHE-RSA-AES256-SHA ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES256-SHA","",""
"FS_ECDHE_curves","igc-sante.esante.gouv.fr/80.78.2.166","443","OK","secp256k1 prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","'renegotiation info/#65281' 'EC point formats/#11' 'session ticket/#35' 'heartbeat/#15'","",""
"TLS_session_ticket","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","valid for 300 seconds only (<daily)","",""
"SSL_sessionID_support","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","yes","",""
"sessionresumption_ticket","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","supported","",""
"sessionresumption_ID","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","supported","",""
"TLS_timestamp","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","random","",""
"cert_compression","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","N/A","",""
"clientAuth","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","none","",""
"cert_numbers","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","1","",""
"cert_signatureAlgorithm","igc-sante.esante.gouv.fr/80.78.2.166","443","OK","SHA256 with RSA","",""
"cert_keySize","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","No server key usage information","",""
"cert_extKeyUsage","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","No server extended key usage information","",""
"cert_serialNumber","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","848161D6A36F30B6","",""
"cert_serialNumberLen","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","8","",""
"cert_fingerprintSHA1","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","C2C987C59512125DCA9FBEB0B10FFB7F50B15129","",""
"cert_fingerprintSHA256","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","3333EB25794CEF7480078BED0988BA2AFA23B9D81338410CCE35E00C5EDA1B81","",""
"cert","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","-----BEGIN CERTIFICATE----- MIIDZDCCAkwCCQCEgWHWo28wtjANBgkqhkiG9w0BAQsFADB0MQswCQYDVQQGEwJG UjEOMAwGA1UEBwwFUEFSSVMxEzARBgNVBAoMCkFTSVAtU0FOVEUxDTALBgNVBAsM BHRlc3QxMTAvBgNVBAMMKHByb2Qtc3B3LTAyLmNwcy5wcm9kLmFzaXAuaHN0LmZs dXh1cy5uZXQwHhcNMjExMTE4MDg0NjA5WhcNMjQxMTE4MDg0NjA5WjB0MQswCQYD VQQGEwJGUjEOMAwGA1UEBwwFUEFSSVMxEzARBgNVBAoMCkFTSVAtU0FOVEUxDTAL BgNVBAsMBHRlc3QxMTAvBgNVBAMMKHByb2Qtc3B3LTAyLmNwcy5wcm9kLmFzaXAu aHN0LmZsdXh1cy5uZXQwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDc tiZ/XmndjVNeEoBqRhiZxsAyvRjFGjrzlqlb+e9oK1ScFnwaU+1hPfWpy8GCJoQd /G5evbOZ70Pe+iZQ7e/7JhAzaQvymyy+DLJLTylI2AfQ/YWV7e2cj01f/3MsEnkY OgB+vVNxVatpi0n610d2Urk97VDPuBLMgqdPhjzyVwTPuww9Q0Kj5i88n0rbU5zr qLPkwSWdkzv34dkyN1elYgy35Kq9U+SPgmlLIqNpnpwQ3+4rOpeuQLG6rKJFLmXm 2ZEGhXG8DQanKdXVwMuajHsvFvzzOom4O0KHrb69C5u2WzYN41BM3Wdqq1qVJiEE 1bdd7+mvI1PA1ef5FpsFAgMBAAEwDQYJKoZIhvcNAQELBQADggEBAMG2esOmRhFX 09cgD6ZKU5bN+6VQF1i2Go+U/9CF1izmlGX9+hdFC+ffJ4O9hMPoWtmn97mmAKHZ /ejnSZXFPg9TxKi0Jrphh0eUWKCCum/uQVT5i2MdN62DR7lq3Y+naFQ+pDZZXd+M oBi59PQJOhgLytiFZ74Ad2pc7C0NDaqLfv5EIllOVIbjdTEBjSMiNtPaS+QlTKhR 2qLnOQydl3VBr9Uum/szE0SslB7vZnfQAF87aGKM+WgyznSfvrDG9PVORjPkWj6/ L0aNyTxScwMBurp5S97SzpjTR/dpu6Q11R+Y/T8X87ZasXD+8j2iowtfLu3uaFqX mJpDZsFwDWA= -----END CERTIFICATE-----","",""
"cert_commonName","igc-sante.esante.gouv.fr/80.78.2.166","443","OK","prod-spw-02.cps.prod.asip.hst.fluxus.net","",""
"cert_commonName_wo_SNI","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","prod-spw-02.cps.prod.asip.hst.fluxus.net","",""
"cert_subjectAltName","igc-sante.esante.gouv.fr/80.78.2.166","443","HIGH","No SAN, browsers are complaining","",""
"cert_trust","igc-sante.esante.gouv.fr/80.78.2.166","443","HIGH","certificate does not match supplied URI (same w/o SNI)","",""
"cert_chain_of_trust","igc-sante.esante.gouv.fr/80.78.2.166","443","CRITICAL","failed (self signed).","",""
"cert_certificatePolicies_EV","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","no","",""
"cert_expirationStatus","igc-sante.esante.gouv.fr/80.78.2.166","443","OK","857 >= 60 days","",""
"cert_notBefore","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","2021-11-18 08:46","",""
"cert_notAfter","igc-sante.esante.gouv.fr/80.78.2.166","443","OK","2024-11-18 08:46","",""
"cert_extlifeSpan","igc-sante.esante.gouv.fr/80.78.2.166","443","MEDIUM","1096 > 398 days","",""
"cert_eTLS","igc-sante.esante.gouv.fr/80.78.2.166","443","INFO","not present","",""
