"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","si-vic.sante.gouv.fr/51.210.60.37","443","INFO","HTTP","",""
"pre_128cipher","si-vic.sante.gouv.fr/51.210.60.37","443","INFO","No 128 cipher limit bug","",""
"SSLv2","si-vic.sante.gouv.fr/51.210.60.37","443","OK","not offered","",""
"SSLv3","si-vic.sante.gouv.fr/51.210.60.37","443","OK","not offered","",""
"TLS1","si-vic.sante.gouv.fr/51.210.60.37","443","INFO","not offered","",""
"TLS1_1","si-vic.sante.gouv.fr/51.210.60.37","443","INFO","not offered","",""
"TLS1_2","si-vic.sante.gouv.fr/51.210.60.37","443","OK","offered","",""
"TLS1_3","si-vic.sante.gouv.fr/51.210.60.37","443","INFO","not offered + downgraded to weaker protocol","",""
"ALPN","si-vic.sante.gouv.fr/51.210.60.37","443","INFO","not offered","",""
"cipherlist_NULL","si-vic.sante.gouv.fr/51.210.60.37","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","si-vic.sante.gouv.fr/51.210.60.37","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","si-vic.sante.gouv.fr/51.210.60.37","443","OK","not offered","","CWE-327"
"cipherlist_LOW","si-vic.sante.gouv.fr/51.210.60.37","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","si-vic.sante.gouv.fr/51.210.60.37","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","si-vic.sante.gouv.fr/51.210.60.37","443","LOW","offered","","CWE-310"
"cipherlist_STRONG_NOFS","si-vic.sante.gouv.fr/51.210.60.37","443","INFO","not offered","",""
"cipherlist_STRONG_FS","si-vic.sante.gouv.fr/51.210.60.37","443","OK","offered","",""
"cipher_order-tls1_2","si-vic.sante.gouv.fr/51.210.60.37","443","OK","server","",""
"cipherorder_TLSv1_2","si-vic.sante.gouv.fr/51.210.60.37","443","INFO","DHE-RSA-AES128-GCM-SHA256","",""
"cipher_order","si-vic.sante.gouv.fr/51.210.60.37","443","OK","server","",""
"FS","si-vic.sante.gouv.fr/51.210.60.37","443","OK","offered","",""
