"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","HTTP","",""
"pre_128cipher","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","No 128 cipher limit bug","",""
"SSLv2","www.cyberveille-sante.gouv.fr/31.15.27.67","443","OK","not offered","",""
"SSLv3","www.cyberveille-sante.gouv.fr/31.15.27.67","443","OK","not offered","",""
"TLS1","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","not offered","",""
"TLS1_1","www.cyberveille-sante.gouv.fr/31.15.27.67","443","LOW","offered (deprecated)","",""
"TLS1_2","www.cyberveille-sante.gouv.fr/31.15.27.67","443","OK","offered","",""
"TLS1_3","www.cyberveille-sante.gouv.fr/31.15.27.67","443","OK","offered with final","",""
"ALPN","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","not offered","",""
"cipherlist_NULL","www.cyberveille-sante.gouv.fr/31.15.27.67","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","www.cyberveille-sante.gouv.fr/31.15.27.67","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","www.cyberveille-sante.gouv.fr/31.15.27.67","443","OK","not offered","","CWE-327"
"cipherlist_LOW","www.cyberveille-sante.gouv.fr/31.15.27.67","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","not offered","","CWE-310"
"cipherlist_AVERAGE","www.cyberveille-sante.gouv.fr/31.15.27.67","443","LOW","offered","","CWE-310"
"cipherlist_GOOD","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","not offered","",""
"cipherlist_STRONG","www.cyberveille-sante.gouv.fr/31.15.27.67","443","OK","offered","",""
"cipherorder_TLSv1_1","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","DHE-RSA-AES256-SHA","",""
"cipherorder_TLSv1_2","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","DHE-RSA-AES256-SHA","",""
"cipher_order","www.cyberveille-sante.gouv.fr/31.15.27.67","443","OK","server","",""
"protocol_negotiated","www.cyberveille-sante.gouv.fr/31.15.27.67","443","OK","Default protocol TLS1.3","",""
"cipher_negotiated","www.cyberveille-sante.gouv.fr/31.15.27.67","443","OK","TLS_AES_128_GCM_SHA256, 253 bit ECDH (X25519)","",""
"FS","www.cyberveille-sante.gouv.fr/31.15.27.67","443","OK","offered","",""
"FS_ciphers","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES128-SHA256 DHE-RSA-AES128-SHA DHE-RSA-AES256-GCM-SHA384 DHE-RSA-AES256-SHA256 DHE-RSA-AES256-SHA DHE-RSA-CAMELLIA128-SHA256 DHE-RSA-CAMELLIA128-SHA DHE-RSA-CAMELLIA256-SHA256 DHE-RSA-CAMELLIA256-SHA DHE-RSA-SEED-SHA ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES256-SHA","",""
"FS_ECDHE_curves","www.cyberveille-sante.gouv.fr/31.15.27.67","443","OK","sect283k1 sect283r1 sect409k1 sect409r1 sect571k1 sect571r1 secp256k1 prime256v1 secp384r1 secp521r1 brainpoolP256r1 brainpoolP384r1 brainpoolP512r1","",""
"TLS_extensions","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","'renegotiation info/#65281' 'heartbeat/#15' 'session ticket/#35' 'supported versions/#43' 'key share/#51' 'max fragment length/#1' 'extended master secret/#23'","",""
"TLS_session_ticket","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","valid for 7200 seconds only (<daily)","",""
"SSL_sessionID_support","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","yes","",""
"sessionresumption_ticket","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","not supported","",""
"sessionresumption_ID","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","not supported","",""
"TLS_timestamp","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","random","",""
"certificate_compression","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","none","",""
"clientAuth","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","none","",""
"cert_numbers","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","1","",""
"cert_signatureAlgorithm","www.cyberveille-sante.gouv.fr/31.15.27.67","443","OK","SHA256 with RSA","",""
"cert_keySize","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","B40A8558ABD87951211596D1903D1C7B","",""
"cert_serialNumberLen","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","16","",""
"cert_fingerprintSHA1","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","139377EB6D42EEA2D984FE7C018BD1C43FE6BB77","",""
"cert_fingerprintSHA256","www.cyberveille-sante.gouv.fr/31.15.27.67","443","INFO","7F4FA373AE943A0040126C5C5478EE6BD15DDACA43A2CD6BC43FE7C12B1607B6","",""
