"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","signalement.social-sante.gouv.fr/51.178.236.12","443","INFO","HTTP","",""
"pre_128cipher","signalement.social-sante.gouv.fr/51.178.236.12","443","INFO","No 128 cipher limit bug","",""
"SSLv2","signalement.social-sante.gouv.fr/51.178.236.12","443","OK","not offered","",""
"SSLv3","signalement.social-sante.gouv.fr/51.178.236.12","443","OK","not offered","",""
"TLS1","signalement.social-sante.gouv.fr/51.178.236.12","443","INFO","not offered","",""
"TLS1_1","signalement.social-sante.gouv.fr/51.178.236.12","443","INFO","not offered","",""
"TLS1_2","signalement.social-sante.gouv.fr/51.178.236.12","443","OK","offered","",""
"TLS1_3","signalement.social-sante.gouv.fr/51.178.236.12","443","INFO","not offered + downgraded to weaker protocol","",""
"ALPN","signalement.social-sante.gouv.fr/51.178.236.12","443","INFO","http/1.1","",""
"cipherlist_NULL","signalement.social-sante.gouv.fr/51.178.236.12","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","signalement.social-sante.gouv.fr/51.178.236.12","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","signalement.social-sante.gouv.fr/51.178.236.12","443","OK","not offered","","CWE-327"
"cipherlist_LOW","signalement.social-sante.gouv.fr/51.178.236.12","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","signalement.social-sante.gouv.fr/51.178.236.12","443","INFO","not offered","","CWE-310"
"cipherlist_AVERAGE","signalement.social-sante.gouv.fr/51.178.236.12","443","LOW","offered","","CWE-310"
"cipherlist_GOOD","signalement.social-sante.gouv.fr/51.178.236.12","443","OK","offered","",""
"cipherlist_STRONG","signalement.social-sante.gouv.fr/51.178.236.12","443","OK","offered","",""
"cipherorder_TLSv1_2","signalement.social-sante.gouv.fr/51.178.236.12","443","INFO","ECDHE-RSA-AES256-GCM-SHA384","",""
"cipher_order","signalement.social-sante.gouv.fr/51.178.236.12","443","OK","server","",""
"protocol_negotiated","signalement.social-sante.gouv.fr/51.178.236.12","443","OK","Default protocol TLS1.2","",""
"cipher_negotiated","signalement.social-sante.gouv.fr/51.178.236.12","443","OK","ECDHE-RSA-AES256-GCM-SHA384, 256 bit ECDH (P-256)","",""
"FS","signalement.social-sante.gouv.fr/51.178.236.12","443","OK","offered","",""
