"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","validation-enreg.esante.gouv.fr/193.149.119.225","443","INFO","HTTP","",""
"pre_128cipher","validation-enreg.esante.gouv.fr/193.149.119.225","443","INFO","No 128 cipher limit bug","",""
"SSLv2","validation-enreg.esante.gouv.fr/193.149.119.225","443","OK","not offered","",""
"SSLv3","validation-enreg.esante.gouv.fr/193.149.119.225","443","OK","not offered","",""
"TLS1","validation-enreg.esante.gouv.fr/193.149.119.225","443","INFO","not offered","",""
"TLS1_1","validation-enreg.esante.gouv.fr/193.149.119.225","443","INFO","not offered","",""
"TLS1_2","validation-enreg.esante.gouv.fr/193.149.119.225","443","OK","offered","",""
"TLS1_3","validation-enreg.esante.gouv.fr/193.149.119.225","443","INFO","not offered + downgraded to weaker protocol","",""
"ALPN","validation-enreg.esante.gouv.fr/193.149.119.225","443","INFO","not offered","",""
"cipherlist_NULL","validation-enreg.esante.gouv.fr/193.149.119.225","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","validation-enreg.esante.gouv.fr/193.149.119.225","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","validation-enreg.esante.gouv.fr/193.149.119.225","443","OK","not offered","","CWE-327"
"cipherlist_LOW","validation-enreg.esante.gouv.fr/193.149.119.225","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","validation-enreg.esante.gouv.fr/193.149.119.225","443","INFO","not offered","","CWE-310"
"cipherlist_AVERAGE","validation-enreg.esante.gouv.fr/193.149.119.225","443","LOW","offered","","CWE-310"
"cipherlist_GOOD","validation-enreg.esante.gouv.fr/193.149.119.225","443","OK","offered","",""
"cipherlist_STRONG","validation-enreg.esante.gouv.fr/193.149.119.225","443","OK","offered","",""
"cipherorder_TLSv1_2","validation-enreg.esante.gouv.fr/193.149.119.225","443","INFO","ECDHE-RSA-AES256-GCM-SHA384","",""
"cipher_order","validation-enreg.esante.gouv.fr/193.149.119.225","443","OK","server","",""
"protocol_negotiated","validation-enreg.esante.gouv.fr/193.149.119.225","443","OK","Default protocol TLS1.2","",""
"cipher_negotiated","validation-enreg.esante.gouv.fr/193.149.119.225","443","OK","ECDHE-RSA-AES256-GCM-SHA384, 256 bit ECDH (P-256)","",""
"FS","validation-enreg.esante.gouv.fr/193.149.119.225","443","OK","offered","",""
"FS_ciphers","validation-enreg.esante.gouv.fr/193.149.119.225","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES128-SHA256 DHE-RSA-AES128-SHA DHE-RSA-AES256-GCM-SHA384 DHE-RSA-AES256-SHA256 DHE-RSA-AES256-SHA ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES256-SHA","",""
"FS_ECDHE_curves","validation-enreg.esante.gouv.fr/193.149.119.225","443","OK","secp256k1 prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","validation-enreg.esante.gouv.fr/193.149.119.225","443","INFO","'server name/#0' 'renegotiation info/#65281' 'EC point formats/#11' 'session ticket/#35' 'heartbeat/#15'","",""
"TLS_session_ticket","validation-enreg.esante.gouv.fr/193.149.119.225","443","INFO","valid for 7200 seconds only (<daily)","",""
"SSL_sessionID_support","validation-enreg.esante.gouv.fr/193.149.119.225","443","INFO","yes","",""
