"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","HTTP","",""
"pre_128cipher","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","No 128 cipher limit bug","",""
"SSLv2","cyberveille.esante.gouv.fr/37.59.27.107","443","OK","not offered","",""
"SSLv3","cyberveille.esante.gouv.fr/37.59.27.107","443","OK","not offered","",""
"TLS1","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","not offered","",""
"TLS1_1","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","not offered","",""
"TLS1_2","cyberveille.esante.gouv.fr/37.59.27.107","443","OK","offered","",""
"TLS1_3","cyberveille.esante.gouv.fr/37.59.27.107","443","OK","offered with final","",""
"ALPN","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","not offered","",""
"cipherlist_NULL","cyberveille.esante.gouv.fr/37.59.27.107","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","cyberveille.esante.gouv.fr/37.59.27.107","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","cyberveille.esante.gouv.fr/37.59.27.107","443","OK","not offered","","CWE-327"
"cipherlist_LOW","cyberveille.esante.gouv.fr/37.59.27.107","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","not offered","",""
"cipherlist_STRONG_FS","cyberveille.esante.gouv.fr/37.59.27.107","443","OK","offered","",""
"cipher_order-tls1_2","cyberveille.esante.gouv.fr/37.59.27.107","443","OK","server","",""
"cipherorder_TLSv1_2","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"cipher_order","cyberveille.esante.gouv.fr/37.59.27.107","443","OK","server","",""
"FS","cyberveille.esante.gouv.fr/37.59.27.107","443","OK","offered","",""
"FS_ciphers","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384","",""
"FS_ECDHE_curves","cyberveille.esante.gouv.fr/37.59.27.107","443","OK","prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","'server name/#0' 'max fragment length/#1' 'supported_groups/#10' 'EC point formats/#11' 'extended master secret/#23' 'supported versions/#43' 'key share/#51' 'renegotiation info/#65281'","",""
"TLS_session_ticket","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","yes","",""
"sessionresumption_ticket","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","not supported","",""
"sessionresumption_ID","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","supported","",""
"TLS_timestamp","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","random","",""
"certificate_compression","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","none","",""
"clientAuth","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","none","",""
"cert_numbers","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","1","",""
"cert_signatureAlgorithm","cyberveille.esante.gouv.fr/37.59.27.107","443","OK","SHA256 with RSA","",""
"cert_keySize","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","0A898BA0563AC108BE89D25FAD08E468","",""
"cert_serialNumberLen","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","16","",""
"cert_fingerprintSHA1","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","5CFE3E44D9ACE6345133D1CBCA1726C31033417A","",""
"cert_fingerprintSHA256","cyberveille.esante.gouv.fr/37.59.27.107","443","INFO","209032720DBDC672D5A5055059B16FBD9AB84F7D007C18B0FB6CA2FEE4179751","",""
