"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","ansforge.github.io/185.199.111.153","443","INFO","HTTP","",""
"pre_128cipher","ansforge.github.io/185.199.111.153","443","INFO","No 128 cipher limit bug","",""
"SSLv2","ansforge.github.io/185.199.111.153","443","OK","not offered","",""
"SSLv3","ansforge.github.io/185.199.111.153","443","OK","not offered","",""
"TLS1","ansforge.github.io/185.199.111.153","443","INFO","not offered","",""
"TLS1_1","ansforge.github.io/185.199.111.153","443","INFO","not offered","",""
"TLS1_2","ansforge.github.io/185.199.111.153","443","OK","offered","",""
"TLS1_3","ansforge.github.io/185.199.111.153","443","OK","offered with draft 28, draft 27, draft 26, final","",""
"ALPN_HTTP2","ansforge.github.io/185.199.111.153","443","OK","h2","",""
"ALPN","ansforge.github.io/185.199.111.153","443","INFO","http/1.1","",""
"cipherlist_NULL","ansforge.github.io/185.199.111.153","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","ansforge.github.io/185.199.111.153","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","ansforge.github.io/185.199.111.153","443","OK","not offered","","CWE-327"
"cipherlist_LOW","ansforge.github.io/185.199.111.153","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","ansforge.github.io/185.199.111.153","443","INFO","not offered","","CWE-310"
"cipherlist_AVERAGE","ansforge.github.io/185.199.111.153","443","LOW","offered","","CWE-310"
"cipherlist_GOOD","ansforge.github.io/185.199.111.153","443","OK","offered","",""
"cipherlist_STRONG","ansforge.github.io/185.199.111.153","443","OK","offered","",""
"cipherorder_TLSv1_2","ansforge.github.io/185.199.111.153","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"cipher_order","ansforge.github.io/185.199.111.153","443","OK","server -- TLS 1.3 client determined","",""
"protocol_negotiated","ansforge.github.io/185.199.111.153","443","OK","Default protocol TLS1.3","",""
"cipher_negotiated","ansforge.github.io/185.199.111.153","443","OK","TLS_AES_256_GCM_SHA384, 253 bit ECDH (X25519)","",""
"FS","ansforge.github.io/185.199.111.153","443","OK","offered","",""
"FS_ciphers","ansforge.github.io/185.199.111.153","443","INFO","ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES256-SHA","",""
"FS_ECDHE_curves","ansforge.github.io/185.199.111.153","443","OK","prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","ansforge.github.io/185.199.111.153","443","INFO","'renegotiation info/#65281' 'server name/#0' 'EC point formats/#11' 'session ticket/#35' 'status request/#5' 'supported versions/#43' 'key share/#51' 'max fragment length/#1' 'application layer protocol negotiation/#16' 'encrypt-then-mac/#22' 'extended master secret/#23'","",""
"TLS_session_ticket","ansforge.github.io/185.199.111.153","443","INFO","valid for 7200 seconds only (<daily)","",""
"SSL_sessionID_support","ansforge.github.io/185.199.111.153","443","INFO","yes","",""
"sessionresumption_ticket","ansforge.github.io/185.199.111.153","443","INFO","supported","",""
"sessionresumption_ID","ansforge.github.io/185.199.111.153","443","INFO","supported","",""
"TLS_timestamp","ansforge.github.io/185.199.111.153","443","INFO","random","",""
"certificate_compression","ansforge.github.io/185.199.111.153","443","INFO","none","",""
"clientAuth","ansforge.github.io/185.199.111.153","443","INFO","none","",""
"cert_numbers","ansforge.github.io/185.199.111.153","443","INFO","1","",""
"cert_signatureAlgorithm","ansforge.github.io/185.199.111.153","443","OK","SHA256 with RSA","",""
"cert_keySize","ansforge.github.io/185.199.111.153","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","ansforge.github.io/185.199.111.153","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","ansforge.github.io/185.199.111.153","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","ansforge.github.io/185.199.111.153","443","INFO","08B4BF757FDB28DDF3B8C4C9357C5A49","",""
"cert_serialNumberLen","ansforge.github.io/185.199.111.153","443","INFO","16","",""
"cert_fingerprintSHA1","ansforge.github.io/185.199.111.153","443","INFO","2CF5E8CF15DCBE59C9AB54A1B970355F1B1ED1D2","",""
"cert_fingerprintSHA256","ansforge.github.io/185.199.111.153","443","INFO","7E96B3F9748ABD510CD8BBE026FFDEDB04CA107E451AB557C7E5714E8E656561","",""
"cert","ansforge.github.io/185.199.111.153","443","INFO","-----BEGIN CERTIFICATE----- MIIHFDCCBfygAwIBAgIQCLS/dX/bKN3zuMTJNXxaSTANBgkqhkiG9w0BAQsFADBP MQswCQYDVQQGEwJVUzEVMBMGA1UEChMMRGlnaUNlcnQgSW5jMSkwJwYDVQQDEyBE aWdpQ2VydCBUTFMgUlNBIFNIQTI1NiAyMDIwIENBMTAeFw0yMjA0MDcwMDAwMDBa Fw0yMzA0MDcyMzU5NTlaMGgxCzAJBgNVBAYTAlVTMRMwEQYDVQQIEwpDYWxpZm9y bmlhMRYwFAYDVQQHEw1TYW4gRnJhbmNpc2NvMRUwEwYDVQQKEwxHaXRIdWIsIElu Yy4xFTATBgNVBAMMDCouZ2l0aHViLmNvbTCCASIwDQYJKoZIhvcNAQEBBQADggEP ADCCAQoCggEBALyqZjatk2jnqiWmp6eusW70yJlreKz8mllyRSPxnIVeuwCHGzeQ pGOOZkdRiBLcC2SWM3WgwQjBVBzqS1hWgoP5e6hzuXvGM3anlgJDE9dDUJfdC/Is nzB4Q5Y4TU3FcRCUaK4GMoJGC0fu0fDbH927yKAnvdErG4u+jFSqIidwEaEfPWCC o3xCyQLHTknXQ9aaDvU6GHNX0us6G+bjdErIwQtC56F0ke7biV0A/DWX5V+hVsVY jY9JbYNx+KFjmUxLibccXzXs0pJ+a6Xa4OhhrFebPwS+SQA+gxTTvZotj4J5kf2l nM9H+1whu6I5qPebhlTRTKpxdPm9V647Zj8CAwEAAaOCA9EwggPNMB8GA1UdIwQY MBaAFLdrouqoqoSMeeq02g+YssWVdrn0MB0GA1UdDgQWBBRWmrM0shNZi0idiZiI 7l3ryIMwdDB7BgNVHREEdDByggwqLmdpdGh1Yi5jb22CDnd3dy5naXRodWIuY29t gglnaXRodWIuaW+CCmdpdGh1Yi5jb22CCyouZ2l0aHViLmlvghVnaXRodWJ1c2Vy Y29udGVudC5jb22CFyouZ2l0aHVidXNlcmNvbnRlbnQuY29tMA4GA1UdDwEB/wQE AwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwgY8GA1UdHwSBhzCB hDBAoD6gPIY6aHR0cDovL2NybDMuZGlnaWNlcnQuY29tL0RpZ2lDZXJ0VExTUlNB U0hBMjU2MjAyMENBMS00LmNybDBAoD6gPIY6aHR0cDovL2NybDQuZGlnaWNlcnQu Y29tL0RpZ2lDZXJ0VExTUlNBU0hBMjU2MjAyMENBMS00LmNybDA+BgNVHSAENzA1 MDMGBmeBDAECAjApMCcGCCsGAQUFBwIBFhtodHRwOi8vd3d3LmRpZ2ljZXJ0LmNv bS9DUFMwfwYIKwYBBQUHAQEEczBxMCQGCCsGAQUFBzABhhhodHRwOi8vb2NzcC5k aWdpY2VydC5jb20wSQYIKwYBBQUHMAKGPWh0dHA6Ly9jYWNlcnRzLmRpZ2ljZXJ0 LmNvbS9EaWdpQ2VydFRMU1JTQVNIQTI1NjIwMjBDQTEtMS5jcnQwCQYDVR0TBAIw ADCCAX8GCisGAQQB1nkCBAIEggFvBIIBawFpAHYA6D7Q2j71BjUy51covIlryQPT y9ERa+zraeF3fW0GvW4AAAGABfvdbAAABAMARzBFAiAGLk49aFP9ARwPXCa59WnI f5jIU5eFmqR6/W3Zm38KiwIhAIp8FySKqbKk600uO4iPsS6TW8hJl67PprwXYMlr o3wPAHcANc8ZG7+xbFe/D61MbULLu7YnICZR6j/hKu+oA8M71kwAAAGABfvdXQAA BAMASDBGAiEAjFarHnzcbBvQ8//um0zVd4G3T5zbW4XSUIJSTc5JGo8CIQDaT5K8 pji9egTYSypP9XfRK+Z2wID3j43uuGjiKSOKyQB2ALNzdwfhhFD4Y4bWBancEQlK eS2xZwwLh9zwAw55NqWaAAABgAX73YsAAAQDAEcwRQIhAO/PWksY7Zd7W5NJr3e4 xRkx8J6Qv7a33VA3tkm96k4WAiBshJWPE2BjKzuQ/KEfiKnvD4dDa3btkmcWlpiD R8AvQDANBgkqhkiG9w0BAQsFAAOCAQEARtY8iVMqqBCXGZj2NRhpxA4eS2b/e/56 JhnRWGz3wxf0aRjbaZ2sUH3aHe1UDyg4jVPgnSLsGnBMmN5Rk32uiB/5v6/uRhCa l26Yi9MYbeQpt0980MxT5hhv8bThRiNa77+oAOcrYMJEGIf2/9k0yoefblEZTR02 6UU6pkDhxjMtpyNRr+IdqQM/4lCM6nu8FZ/qaLltvta1Enq+jEwEObo/PoBoQJzJ j7hcu7rkyPQIK1raQ9pK7uFJ2/FgtxIUuT+by06LnUp82VB7QxlniXO2R4XgDzWd umlpkAFJQvZ+Sa2rSdjynrTDedjQIv3s1jH2Tvao5fR23tW2XAQhVg== -----END CERTIFICATE-----","",""
"cert_commonName","ansforge.github.io/185.199.111.153","443","OK","*.github.com","",""
"cert_commonName_wo_SNI","ansforge.github.io/185.199.111.153","443","INFO","*.github.com","",""
"cert_subjectAltName","ansforge.github.io/185.199.111.153","443","INFO","*.github.com www.github.com github.io github.com *.github.io githubusercontent.com *.githubusercontent.com","",""
"cert_trust","ansforge.github.io/185.199.111.153","443","OK","Ok via SAN wildcard (same w/o SNI)","",""
"cert_chain_of_trust","ansforge.github.io/185.199.111.153","443","OK","passed.","",""
"cert_certificatePolicies_EV","ansforge.github.io/185.199.111.153","443","INFO","no","",""
"cert_expirationStatus","ansforge.github.io/185.199.111.153","443","OK","304 >= 60 days","",""
"cert_notBefore","ansforge.github.io/185.199.111.153","443","INFO","2022-04-07 00:00","",""
"cert_notAfter","ansforge.github.io/185.199.111.153","443","OK","2023-04-07 23:59","",""
"cert_extlifeSpan","ansforge.github.io/185.199.111.153","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","ansforge.github.io/185.199.111.153","443","INFO","not present","",""
"cert_crlDistributionPoints","ansforge.github.io/185.199.111.153","443","INFO","http://crl3.digicert.com/DigiCertTLSRSASHA2562020CA1-4.crl http://crl4.digicert.com/DigiCertTLSRSASHA2562020CA1-4.crl","",""
"cert_ocspURL","ansforge.github.io/185.199.111.153","443","INFO","http://ocsp.digicert.com","",""
"OCSP_stapling","ansforge.github.io/185.199.111.153","443","OK","offered","",""
"cert_ocspRevoked","ansforge.github.io/185.199.111.153","443","OK","not revoked","",""
"cert_mustStapleExtension","ansforge.github.io/185.199.111.153","443","INFO","--","",""
